time_us,aligned_input_v,captured_output_v
9.805599999999999739e+01,-2.899585509518719517e-01,-2.935789999999999789e-01
9.806400000000000716e+01,-2.949543781392843234e-01,-2.991940000000000155e-01
9.807200000000000273e+01,-2.998300048728669842e-01,-3.037110000000000087e-01
9.807999999999999829e+01,-3.045757329558106963e-01,-3.085939999999999794e-01
9.808799999999999386e+01,-3.091820860982869568e-01,-3.126220000000000110e-01
9.809600000000000364e+01,-3.136398272432173173e-01,-3.177490000000000037e-01
9.810399999999999920e+01,-3.179399754560059965e-01,-3.215330000000000132e-01
9.811199999999999477e+01,-3.220738223472898176e-01,-3.255620000000000180e-01
9.812000000000000455e+01,-3.260329479987703061e-01,-3.294679999999999831e-01
9.812800000000000011e+01,-3.298092363631947022e-01,-3.330080000000000262e-01
9.813599999999999568e+01,-3.333948901100985407e-01,-3.370360000000000023e-01
9.814400000000000546e+01,-3.367824448904808698e-01,-3.397220000000000240e-01
9.815200000000000102e+01,-3.399647829942537003e-01,-3.427729999999999944e-01
9.815999999999999659e+01,-3.429351463754973239e-01,-3.470460000000000211e-01
9.816800000000000637e+01,-3.456871490218157428e-01,-3.475340000000000096e-01
9.817600000000000193e+01,-3.482147886452240382e-01,-3.511960000000000082e-01
9.818399999999999750e+01,-3.505124576731913910e-01,-3.546139999999999848e-01
9.819199999999999307e+01,-3.525749535197647555e-01,-3.546139999999999848e-01
9.820000000000000284e+01,-3.543974881180349534e-01,-3.570559999999999845e-01
9.820800000000001262e+01,-3.559756966966221570e-01,-3.597409999999999775e-01
9.821599999999999397e+01,-3.573056457840131372e-01,-3.596190000000000220e-01
9.822400000000000375e+01,-3.583838404262755795e-01,-3.612060000000000271e-01
9.823199999999999932e+01,-3.592072306049133301e-01,-3.623049999999999882e-01
9.823999999999999488e+01,-3.597732168431252431e-01,-3.625490000000000101e-01
9.824800000000000466e+01,-3.600796549902843813e-01,-3.614499999999999935e-01
9.825600000000000023e+01,-3.601248601758822998e-01,-3.620610000000000217e-01
9.826400000000001000e+01,-3.599076099257103034e-01,-3.621829999999999772e-01
9.827199999999999136e+01,-3.594271464346028289e-01,-3.621829999999999772e-01
9.828000000000000114e+01,-3.586831779915791163e-01,-3.609620000000000051e-01
9.828800000000001091e+01,-3.576758795548033443e-01,-3.604740000000000166e-01
9.829599999999999227e+01,-3.564058924752760982e-01,-3.580320000000000169e-01
9.830400000000000205e+01,-3.548743233698130051e-01,-3.575439999999999729e-01
9.831199999999999761e+01,-3.530827421453018866e-01,-3.544919999999999738e-01
9.831999999999999318e+01,-3.510331791778874555e-01,-3.520510000000000028e-01
9.832800000000000296e+01,-3.487281216522395977e-01,-3.511960000000000082e-01
9.833599999999999852e+01,-3.461705090675387120e-01,-3.471679999999999766e-01
9.834400000000000830e+01,-3.433637279183883173e-01,-3.449710000000000276e-01
9.835199999999998965e+01,-3.403116055604480383e-01,-3.431400000000000006e-01
9.835999999999999943e+01,-3.370184032718144262e-01,-3.383789999999999853e-01
9.836800000000000921e+01,-3.334888085230128252e-01,-3.356930000000000192e-01
9.837599999999999056e+01,-3.297279264694900625e-01,-3.314210000000000211e-01
9.838400000000000034e+01,-3.257412706823798465e-01,-3.277590000000000225e-01
9.839199999999999591e+01,-3.215347531341953835e-01,-3.228759999999999963e-01
9.840000000000000568e+01,-3.171146734579318727e-01,-3.172610000000000152e-01
9.840800000000000125e+01,-3.124877074991216364e-01,-3.143310000000000271e-01
9.841599999999999682e+01,-3.076608951816511284e-01,-3.071289999999999853e-01
9.842400000000000659e+01,-3.026416277096126151e-01,-3.024899999999999811e-01
9.843200000000000216e+01,-2.974376341284223901e-01,-2.990720000000000045e-01
9.843999999999999773e+01,-2.920569672698708485e-01,-2.928470000000000240e-01
9.844800000000000750e+01,-2.865079891066847351e-01,-2.869869999999999921e-01
9.845599999999998886e+01,-2.807993555432034549e-01,-2.802729999999999944e-01
9.846399999999999864e+01,-2.749400006702571453e-01,-2.757569999999999744e-01
9.847200000000000841e+01,-2.689391205125569728e-01,-2.695310000000000206e-01
9.848000000000000398e+01,-2.628061562986916400e-01,-2.625730000000000008e-01
9.848799999999999955e+01,-2.565507772838552247e-01,-2.561039999999999983e-01
9.849599999999999511e+01,-2.501828631570419126e-01,-2.509770000000000056e-01
9.850400000000000489e+01,-2.437124860645028535e-01,-2.432860000000000023e-01
9.851200000000000045e+01,-2.371498922823977451e-01,-2.379149999999999876e-01
9.851999999999999602e+01,-2.305054835721727369e-01,-2.305909999999999904e-01
9.852800000000000580e+01,-2.237897982526120266e-01,-2.238769999999999927e-01
9.853600000000000136e+01,-2.170134920229550013e-01,-2.182620000000000116e-01
9.854399999999999693e+01,-2.101873185724666415e-01,-2.115480000000000138e-01
9.855200000000000671e+01,-2.033221100114415703e-01,-2.032470000000000110e-01
9.856000000000000227e+01,-1.964287571595591531e-01,-1.958010000000000028e-01
9.856799999999999784e+01,-1.895181897275880767e-01,-1.911619999999999986e-01
9.857599999999999341e+01,-1.826013564285831892e-01,-1.831049999999999900e-01
9.858400000000000318e+01,-1.756892050547678996e-01,-1.755369999999999986e-01
9.859199999999999875e+01,-1.687926625565466521e-01,-1.690669999999999951e-01
9.859999999999999432e+01,-1.619226151600890173e-01,-1.602780000000000038e-01
9.860800000000000409e+01,-1.550898885596840582e-01,-1.544190000000000007e-01
9.861599999999999966e+01,-1.483052282208638106e-01,-1.488039999999999918e-01
9.862399999999999523e+01,-1.415792798306408362e-01,-1.397710000000000063e-01
9.863200000000000500e+01,-1.349225699301206949e-01,-1.354980000000000073e-01
9.864000000000000057e+01,-1.283454867650472564e-01,-1.282959999999999934e-01
9.864799999999999613e+01,-1.218582613892467831e-01,-1.213380000000000014e-01
9.865599999999999170e+01,-1.154709490554305384e-01,-1.157230000000000064e-01
9.866400000000000148e+01,-1.091934109272202497e-01,-1.099849999999999994e-01
9.867200000000001125e+01,-1.030352961458409627e-01,-1.026610000000000023e-01
9.867999999999999261e+01,-9.700602428438286073e-02,-9.692399999999999627e-02
9.868800000000000239e+01,-9.111476822126281239e-02,-8.984399999999999331e-02
9.869600000000001216e+01,-8.537043746460408478e-02,-8.581500000000000239e-02
9.870399999999999352e+01,-7.978166195751291989e-02,-8.056599999999999873e-02
